"","basisOfRecord","catalogNumber","collectionCode","datasetID","day","decimalLatitude","decimalLongitude","eventDate","individualCount","institutionCode","modified","month","occurrenceID","occurrenceStatus","scientificName","scientificNameID","year","id","dataset_id","node_id","date_start","date_mid","date_end","date_year","dropped","absence","marine","brackish","kingdom","phylum","subphylum","infraphylum","parvphylum","gigaclass","superclass","class","subclass","order","family","subfamily","genus","species","kingdomid","phylumid","subphylumid","infraphylumid","parvphylumid","gigaclassid","superclassid","classid","subclassid","orderid","familyid","subfamilyid","genusid","speciesid","aphiaID","originalScientificName","category","flags","bathymetry","shoredistance","sst","sss","coordinateUncertaintyInMeters","country","fieldNumber","footprintWKT","locality","maximumDepthInMeters","minimumDepthInMeters","organismID","organismQuantity","organismQuantityType","sex","vernacularName","depth","coordinatePrecision","scientificNameAuthorship","taxonRank","datasetName","disposition","dynamicProperties","eventID","geodeticDatum","habitat","preparations","recordedBy","samplingProtocol","specificEpithet","superdomain","superdomainid","countryCode","dataGeneralizations","georeferenceProtocol","georeferencedBy","identifiedBy","institutionID","island","islandGroup","language","license","locationID","occurrenceRemarks","ownerInstitutionCode","parentEventID","references","sampleSizeUnit","sampleSizeValue","stateProvince","taxonID","type","verbatimDepth","verbatimEventDate","waterBody","bibliographicCitation","lifeStage","associatedReferences","collectionID","continent","eventRemarks","locationRemarks","municipality","parentNameUsageID","recordNumber","taxonomicStatus","acceptedNameUsage","acceptedNameUsageID","georeferenceSources","georeferenceVerificationStatus","higherGeography","identificationID","previousIdentifications","rightsHolder","verbatimSRS","eventTime","georeferenceRemarks","maximumElevationInMeters","minimumElevationInMeters","dateIdentified"
"83","HumanObservation","BTE_ 7793","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","12",-10.07,58.55,"2010-04-12/2010-04-12","72.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","4","Balbaya_tuna_ecoscope_ 7793","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2010","098bd345-7a0a-4989-8a53-85bbb80f928a","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1271030400000,1271030400000,1271030400000,2010,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",3307,206883,27.58,34.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","HumanObservation","BTE_ 5720","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","15",0.07,55.85,"2006-10-15/2006-10-15","177.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","10","Balbaya_tuna_ecoscope_ 5720","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2006","09ab8305-4f1f-4bbc-ba04-a8559e3ccd03","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1160870400000,1160870400000,1160870400000,2006,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",2329,426579,28.63,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","HumanObservation","BTE_ 8242","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","1",-4.95,53.93,"2011-03-01/2011-03-01","150.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","3","Balbaya_tuna_ecoscope_ 8242","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2011","09b306d4-72d1-41e2-a8c3-1d1643fb68c6","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1298937600000,1298937600000,1298937600000,2011,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",3093,60523,28.15,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","HumanObservation","BTE_ 4228","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","8",-5.8,62.63,"2005-02-08/2005-02-08","150.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","2","Balbaya_tuna_ecoscope_ 4228","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2005","09c24abe-1ed8-4ae3-ad84-c5dd0eacc878","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1107820800000,1107820800000,1107820800000,2005,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",4042,714709,28.46,34.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","HumanObservation","BTE_ 6289","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","23",-3.27,57.15,"2007-08-23/2007-08-23","43.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","8","Balbaya_tuna_ecoscope_ 6289","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2007","09c32958-ec64-46a5-8071-dbfff16632c6","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1187827200000,1187827200000,1187827200000,2007,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",4257,174404,28.58,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","HumanObservation","BTE_ 8915","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","29",0.43,50.32,"2012-05-29/2012-05-29","142.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","5","Balbaya_tuna_ecoscope_ 8915","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2012","0a202a3e-1916-4c8c-b234-de5c122364c3","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1338249600000,1338249600000,1338249600000,2012,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",5077,497327,27.74,35.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","HumanObservation","BTE_ 7092","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","18",-5.85,58.68,"2008-11-18/2008-11-18","6.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","11","Balbaya_tuna_ecoscope_ 7092","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2008","0a2a5483-8625-4872-ad93-f68ec3f616c2","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1226966400000,1226966400000,1226966400000,2008,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",2814,297752,28.14,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","HumanObservation","BTE_ 4925","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","9",-2.78,49.47,"2005-10-09/2005-10-09","12.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","10","Balbaya_tuna_ecoscope_ 4925","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2005","0a78da50-a322-4ae7-b6d4-c0b6cdce34c5","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1.128816e+12,1.128816e+12,1.128816e+12,2005,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",4994,493247,27.84,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","HumanObservation","BTE_ 6627","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","29",-3.38,71.87,"2008-01-29/2008-01-29","25.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","1","Balbaya_tuna_ecoscope_ 6627","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2008","0a7ac0dd-98bf-4f1c-b73a-74058a6bde36","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1201564800000,1201564800000,1201564800000,2008,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",3888,206359,29.09,34.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","HumanObservation","BTE_ 6432","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","21",2.17,52.17,"2007-10-21/2007-10-21","27.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","10","Balbaya_tuna_ecoscope_ 6432","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2007","0a8fd2da-734f-45b6-b104-bdfa89be2f61","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1192924800000,1192924800000,1192924800000,2007,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",5118,532190,27.85,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","HumanObservation","BTE_ 6185","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","16",-5.27,44.72,"2007-07-16/2007-07-16","27.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","7","Balbaya_tuna_ecoscope_ 6185","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2007","0a9de42a-e611-4c5d-8098-8e84e216bd6d","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1.184544e+12,1.184544e+12,1.184544e+12,2007,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",4469,485298,27.59,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","MachineObservation",NA,"IMOS_ATF_AD",NA,NA,-23.12,113.69,"2008-09-24",NA,"IMOS","2022-01-17",NA,"19983177-2917467-2008-09-24","present","Thunnus maccoyii","urn:lsid:marinespecies.org:taxname:219720",NA,"0aa86d0f-a924-488d-8364-5a43a0114224","0820b10a-5710-4e90-b9ed-a2ad7c7ec742","2a57cd59-6799-4579-955e-27c9af97aea4",1222214400000,1222214400000,1222214400000,2008,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus maccoyii",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,219720,219720,"Thunnus maccoyii","CR",NA,66,7112,24.86,34.89,"500","Australia","VR3-UWM-36","POINT ( )","SL11",20,20,"A69-1303-35","1","detections per day","UNKNOWN","Southern Bluefin Tuna",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","HumanObservation","BTE_ 4936","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","13",-1.97,53.37,"2005-10-13/2005-10-13","3.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","10","Balbaya_tuna_ecoscope_ 4936","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2005","0acfd244-a418-4da7-aeb2-7804f2311d82","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1129161600000,1129161600000,1129161600000,2005,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",4627,281058,28.32,35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","HumanObservation","BTE_ 7917","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","13",-5.95,47.77,"2010-07-13/2010-07-13","25.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","7","Balbaya_tuna_ecoscope_ 7917","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2010","0ad7ed58-4840-498d-9b8f-8a9669174a5b","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1278979200000,1278979200000,1278979200000,2010,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",3510,406944,27.81,35.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","HumanObservation","BTE_ 4725","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","10",1.33,52.47,"2005-08-10/2005-08-10","82.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","8","Balbaya_tuna_ecoscope_ 4725","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2005","0b076714-2859-4466-a9d7-777078db64ae","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1.123632e+12,1.123632e+12,1.123632e+12,2005,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",5120,610748,27.98,35.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","HumanObservation","BTE_ 6612","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","28",-8.68,64.95,"2008-01-28/2008-01-28","148.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","1","Balbaya_tuna_ecoscope_ 6612","present","Thunnus albacares","urn:lsid:marinespecies.org:taxname:127027","2008","0b1033f3-70ac-48e5-9862-abe510cf1874","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1201478400000,1201478400000,1201478400000,2008,FALSE,FALSE,TRUE,TRUE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus albacares",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127027,127027,"Thunnus albacares","NT","NO_DEPTH",4321,736478,28.03,34.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","MachineObservation",NA,"IMOS_ATF_AD",NA,NA,-23.11,113.61,"2008-10-09",NA,"IMOS","2022-01-17",NA,"19984841-4479933-2008-10-09","present","Thunnus maccoyii","urn:lsid:marinespecies.org:taxname:219720",NA,"0b3adaf1-1503-49a6-8deb-977ae237cec7","0820b10a-5710-4e90-b9ed-a2ad7c7ec742","2a57cd59-6799-4579-955e-27c9af97aea4",1223510400000,1223510400000,1223510400000,2008,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus maccoyii",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,219720,219720,"Thunnus maccoyii","CR",NA,79,15342,24.87,34.91,"500","Australia","VR3-UWM-33","POINT ( )","SL22",20,20,"A69-1303-8","1","detections per day","UNKNOWN","Southern Bluefin Tuna",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","HumanObservation","BTE_ 4213","Balbaya_tuna_ecoscope","https://marineinfo.org/id/dataset/4524","23",-5.33,69.07,"2005-01-23/2005-01-23","4.0","IRD, UMR EME, Sète, France","2017-12-06 13:37:44","1","Balbaya_tuna_ecoscope_ 4213","present","Thunnus obesus","urn:lsid:marinespecies.org:taxname:127028","2005","0b66abde-bb9d-4f11-a900-b769c5eeafc3","cbe5c6ff-26f1-460d-8aee-557cb911a9bd","4bf79a01-65a9-4db6-b37b-18434f26ddfc",1106438400000,1106438400000,1106438400000,2005,FALSE,FALSE,TRUE,FALSE,"Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Actinopterygii","Actinopteri","Teleostei","Teleostei","Scombriformes","Scombridae","Scombrinae","Thunnus","Thunnus obesus",2,1821,146419,1828,152352,10194,843664,293496,293496,1517490,125559,267118,126065,127028,127028,"Thunnus obesus","VU","NO_DEPTH",3165,265595,28.74,34.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
